Domain Model env_id run task steps success_rate reward
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 220000 0.89 -1.0120000000000036
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 230000 0.85 -3.0589999999999975
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 240000 0.88 -1.7479999999999976
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 250000 0.86 -3.223999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 260000 0.85 -2.337000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 270000 0.85 -2.084
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 280000 0.91 -0.36400000000000154
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 290000 0.9 -1.185
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 300000 0.86 -3.059999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 310000 0.85 -2.862999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 320000 0.91 -0.37000000000000133
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 330000 0.88 -1.4139999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 340000 0.88 -1.4489999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 350000 0.91 -0.8559999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 360000 0.85 -2.161000000000001
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 370000 0.89 -1.4139999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 380000 0.85 -2.244000000000001
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 390000 0.86 -2.6349999999999953
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 400000 0.94 0.27799999999999914
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 410000 0.83 -2.902999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 420000 0.81 -4.106999999999995
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 430000 0.93 -0.7559999999999966
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 440000 0.84 -2.5719999999999983
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 450000 0.89 -0.9970000000000023
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 460000 0.9 -1.3319999999999976
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 470000 0.84 -1.9860000000000024
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 480000 0.87 -3.2049999999999916
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 490000 0.88 -2.2319999999999958
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 500000 0.86 -3.5779999999999923
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 510000 0.86 -2.335999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 520000 0.91 -1.1169999999999969
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 530000 0.88 -1.2500000000000029
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 540000 0.9 -1.0119999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 550000 0.84 -2.521000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 560000 0.9 -1.4379999999999973
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 570000 0.89 -1.1749999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 580000 0.83 -3.8639999999999954
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 590000 0.85 -2.0840000000000014
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 600000 0.91 -0.7379999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 610000 0.85 -2.0020000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 620000 0.91 -0.754999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 630000 0.95 0.5009999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 640000 0.9 -0.6350000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 650000 0.9 -0.6540000000000016
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 660000 0.92 -0.18400000000000122
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 670000 0.88 -1.4529999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 680000 0.86 -1.9910000000000008
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 690000 0.91 -0.8269999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 700000 0.88 -1.537
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 710000 0.85 -2.117
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 720000 0.83 -4.557999999999989
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 730000 0.9 -1.372999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 740000 0.85 -2.3480000000000003
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 750000 0.87 -1.368000000000003
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 760000 0.9 -0.6380000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 770000 0.89 -1.5749999999999968
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 780000 0.89 -0.9970000000000034
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 790000 0.89 -1.1769999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 800000 0.89 -1.2930000000000004
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 810000 0.9 -1.3749999999999971
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 820000 0.91 -0.7399999999999991
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 830000 0.87 -1.6209999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 840000 0.8 -3.168000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 850000 0.88 -2.5969999999999938
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 860000 0.89 -1.3290000000000008
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 870000 0.87 -2.393999999999995
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 880000 0.84 -1.9040000000000024
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 890000 0.84 -2.586999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 900000 0.89 -1.5469999999999973
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 910000 0.88 -2.2839999999999954
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 920000 0.93 -1.486999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 930000 0.89 -0.8070000000000018
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 940000 0.88 -1.7969999999999977
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 950000 0.87 -2.806999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 960000 0.88 -2.2709999999999955
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 970000 0.88 -1.8389999999999973
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 980000 0.9 -1.364999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 990000 0.9 -1.1519999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1000000 0.87 -1.621
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1010000 0.9 -1.712999999999995
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1020000 0.86 -3.076999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1030000 0.82 -2.787000000000001
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1040000 0.86 -1.494000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1050000 0.92 -0.5789999999999988
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1060000 0.9 -1.2919999999999972
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1070000 0.87 -2.0179999999999976
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1080000 0.92 -0.524999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1090000 0.88 -2.1969999999999956
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1100000 0.86 -1.83
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1110000 0.85 -2.578999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1120000 0.88 -1.7749999999999972
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1130000 0.91 -1.2229999999999972
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1140000 0.91 -0.7169999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1150000 0.93 -0.34599999999999886
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1160000 0.91 -0.7699999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1170000 0.93 -1.1102230246251565e-15
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1180000 0.91 -0.8329999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1190000 0.92 -0.19000000000000125
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1200000 0.9 -0.6340000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1210000 0.89 -1.1729999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1220000 0.91 -0.43300000000000144
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1230000 0.9 -1.0769999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1240000 0.88 -1.087000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1250000 0.89 -0.7430000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1260000 0.86 -2.633999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1270000 0.88 -1.5
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1280000 0.95 0.5549999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1290000 0.92 -0.1970000000000012
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1300000 0.91 -0.813999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1310000 0.87 -1.3140000000000023
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1320000 0.91 -0.768999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1330000 0.91 -1.1489999999999971
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1340000 0.86 -1.494000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1350000 0.86 -2.0270000000000015
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1360000 0.93 -0.6759999999999964
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1370000 0.88 -1.8619999999999974
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1380000 0.94 -0.17099999999999885
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1390000 0.92 -0.12700000000000103
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1400000 0.84 -2.7199999999999984
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1410000 0.87 -1.6520000000000001
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1420000 0.9 -0.6090000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1430000 0.88 -0.993000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1440000 0.94 0.3409999999999991
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1450000 0.88 -1.772999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1460000 0.89 -1.9739999999999949
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1470000 0.87 -2.0479999999999974
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1480000 0.91 -0.7089999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1490000 0.93 0.02099999999999894
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run3 task1 1500000 0.93 0.08099999999999895
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 10000 0.18 -32.42900000000013
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 20000 0.07 -54.69999999999986
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 30000 0.08 -37.67600000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 40000 0.04 -43.90699999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 50000 0.09 -51.61499999999989
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 60000 0.13 -35.96700000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 70000 0.15 -50.36599999999986
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 80000 0.69 -16.04899999999998
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 90000 0.59 -18.50399999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 100000 0.59 -17.801000000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 110000 0.62 -16.377000000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 120000 0.49 -24.13699999999998
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 130000 0.54 -21.791999999999977
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 140000 0.51 -18.71800000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 150000 0.58 -15.39400000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 160000 0.62 -12.736000000000036
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 170000 0.53 -19.537000000000006
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 180000 0.56 -14.544000000000041
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 190000 0.46 -23.302
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 200000 0.5 -18.608000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 210000 0.57 -17.833000000000006
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 220000 0.56 -16.14100000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 230000 0.64 -10.978000000000048
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 240000 0.55 -20.908999999999978
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 250000 0.54 -18.569000000000013
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 260000 0.57 -18.246000000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 270000 0.61 -17.418999999999983
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 280000 0.52 -16.92300000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 290000 0.52 -18.141000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 300000 0.63 -13.468000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 310000 0.58 -16.12900000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 320000 0.57 -17.76600000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 330000 0.58 -16.72000000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 340000 0.45 -23.869999999999987
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 350000 0.53 -18.09300000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 360000 0.56 -19.139999999999993
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 370000 0.53 -17.528000000000027
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 380000 0.5 -21.598999999999986
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 390000 0.47 -19.994000000000028
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 400000 0.57 -16.579000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 410000 0.62 -13.526000000000021
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 420000 0.63 -13.170000000000018
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 430000 0.57 -15.529000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 440000 0.63 -14.49300000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 450000 0.6 -18.015999999999988
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 460000 0.63 -11.448000000000041
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 470000 0.65 -10.46500000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 480000 0.66 -10.578000000000037
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 490000 0.52 -17.56200000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 500000 0.59 -18.05999999999999
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 510000 0.62 -13.38900000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 520000 0.61 -15.577000000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 530000 0.52 -16.74600000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 540000 0.64 -12.520000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 550000 0.59 -14.845000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 560000 0.61 -12.85800000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 570000 0.69 -10.936000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 580000 0.56 -15.808000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 590000 0.66 -12.289000000000014
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 600000 0.6 -12.631000000000043
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 610000 0.66 -12.346000000000014
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 620000 0.66 -11.569000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 630000 0.69 -11.689
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 640000 0.63 -13.447000000000017
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 650000 0.76 -7.848000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 660000 0.69 -10.817000000000016
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 670000 0.61 -12.621000000000036
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 680000 0.67 -11.069000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 690000 0.57 -14.92900000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 700000 0.69 -10.021000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 710000 0.66 -13.04400000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 720000 0.6 -14.16200000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 730000 0.66 -12.96500000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 740000 0.61 -15.40000000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 750000 0.68 -9.679000000000038
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 760000 0.7 -9.92100000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 770000 0.67 -10.566000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 780000 0.61 -14.591000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 790000 0.73 -8.319000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 800000 0.71 -8.977000000000025
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 810000 0.69 -10.274000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 820000 0.62 -12.51200000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 830000 0.73 -8.855000000000016
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 840000 0.67 -9.970000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 850000 0.64 -10.511000000000045
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 860000 0.67 -10.298000000000032
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 870000 0.65 -14.682999999999993
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 880000 0.63 -11.441000000000038
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 890000 0.67 -11.006000000000029
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 900000 0.66 -13.253000000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 910000 0.74 -7.227000000000025
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 920000 0.63 -12.15600000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 930000 0.75 -6.7730000000000254
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 940000 0.6 -14.666000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 950000 0.61 -15.142000000000014
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 960000 0.67 -10.706000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 970000 0.72 -9.220000000000017
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 980000 0.64 -14.489999999999998
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 990000 0.61 -14.48600000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1000000 0.59 -14.514000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1010000 0.59 -15.20500000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1020000 0.63 -13.072000000000017
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1030000 0.63 -10.871000000000045
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1040000 0.69 -11.41400000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1050000 0.59 -14.132000000000032
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1060000 0.65 -12.47900000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1070000 0.61 -14.236000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1080000 0.61 -13.471000000000036
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1090000 0.66 -10.93000000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1100000 0.66 -11.189000000000028
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1110000 0.66 -12.86600000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1120000 0.63 -11.831000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1130000 0.73 -9.213000000000012
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1140000 0.73 -8.623000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1150000 0.62 -12.71700000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1160000 0.61 -13.944000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1170000 0.66 -13.082000000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1180000 0.67 -9.30500000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1190000 0.66 -13.079000000000008
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1200000 0.65 -12.961000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1210000 0.67 -10.770000000000024
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1220000 0.55 -17.54400000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1230000 0.74 -6.298000000000033
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1240000 0.65 -10.31500000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1250000 0.67 -11.90400000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run3 task2 1260000 0.75 -7.66900000000002
