Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 650000 0.7 -9.923999999999982
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 660000 0.64 -13.18699999999997
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 670000 0.69 -10.495999999999974
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 680000 0.71 -10.048999999999975
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 690000 0.71 -9.868999999999978
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 700000 0.64 -12.883999999999968
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 710000 0.7 -9.949999999999978
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 720000 0.71 -10.558999999999974
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 730000 0.77 -9.628999999999973
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 740000 0.74 -8.80899999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 750000 0.67 -11.268999999999973
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 760000 0.68 -8.336999999999989
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 770000 0.74 -7.675999999999985
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 780000 0.72 -7.49299999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 790000 0.78 -6.208999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 800000 0.8 -5.44099999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 810000 0.8 -6.133999999999985
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 820000 0.73 -7.255999999999989
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 830000 0.78 -6.306999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 840000 0.76 -7.458999999999984
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 850000 0.76 -7.372999999999983
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 860000 0.86 -4.520999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 870000 0.79 -5.644999999999989
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 880000 0.79 -5.684999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 890000 0.73 -7.099999999999991
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 900000 0.84 -5.545999999999985
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 910000 0.86 -3.7619999999999916
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 920000 0.88 -3.721999999999989
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 930000 0.81 -5.176999999999989
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 940000 0.82 -5.320999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 950000 0.89 -1.9149999999999974
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 960000 0.88 -2.9689999999999928
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 970000 0.84 -5.356999999999984
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 980000 0.89 -2.3819999999999952
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 990000 0.92 -2.56799999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1000000 0.95 -1.4399999999999917
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1010000 0.87 -3.8949999999999885
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1020000 0.94 -1.2519999999999945
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1030000 0.96 -1.1489999999999916
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1040000 0.94 -1.2949999999999937
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1050000 0.95 -0.34799999999999853
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1060000 0.99 0.976
