Domain Model env_id run task steps success_rate reward
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 630000 0.89 -1.6129999999999969
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 640000 0.84 -1.9540000000000026
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 650000 0.88 -1.4069999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 660000 0.84 -2.693999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 670000 0.91 -1.2579999999999967
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 680000 0.89 -0.9110000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 690000 0.89 -0.9660000000000026
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 700000 0.86 -1.8690000000000004
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 710000 0.84 -2.8299999999999987
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 720000 0.9 -1.1280000000000003
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 730000 0.87 -1.7229999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 740000 0.87 -2.4629999999999943
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 750000 0.92 -1.3639999999999946
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 760000 0.84 -2.811999999999999
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 770000 0.86 -1.4510000000000023
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 780000 0.84 -2.31
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 790000 0.89 -1.1849999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 800000 0.85 -2.554999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 810000 0.87 -2.406999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 820000 0.85 -2.499999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 830000 0.85 -1.6740000000000022
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 840000 0.9 -0.6030000000000016
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 850000 0.9 -1.0109999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 860000 0.88 -1.3909999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 870000 0.82 -2.8550000000000018
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 880000 0.86 -2.163999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 890000 0.81 -2.9229999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 900000 0.86 -1.457000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 910000 0.85 -2.4719999999999986
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 920000 0.87 -1.6929999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 930000 0.95 0.5179999999999992
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 940000 0.85 -2.5569999999999977
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 950000 0.88 -1.8299999999999974
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 960000 0.87 -1.515000000000002
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 970000 0.85 -2.808999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 980000 0.83 -4.127999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 990000 0.87 -2.5629999999999957
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1000000 0.9 -0.9919999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1010000 0.79 -4.150999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1020000 0.89 -1.2519999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1030000 0.89 -0.7860000000000015
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1040000 0.85 -2.8609999999999958
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1050000 0.85 -2.6499999999999972
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1060000 0.91 -0.7169999999999994
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1070000 0.91 -1.1939999999999968
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1080000 0.9 -1.793999999999995
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1090000 0.87 -1.5809999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1100000 0.88 -1.3749999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1110000 0.84 -2.672999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1120000 0.84 -2.122000000000003
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1130000 0.94 -0.09499999999999886
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1140000 0.83 -2.9269999999999983
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1150000 0.84 -2.7759999999999985
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1160000 0.87 -1.5969999999999993
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1170000 0.89 -1.2669999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1180000 0.94 -0.12499999999999858
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1190000 0.83 -2.9309999999999987
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1200000 0.87 -1.2720000000000022
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1210000 0.87 -2.0240000000000005
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1220000 0.89 -1.1659999999999995
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1230000 0.88 -1.8989999999999971
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1240000 0.83 -2.6000000000000005
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1250000 0.91 -0.8709999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1260000 0.94 -0.1629999999999985
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1270000 0.89 -1.6729999999999976
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1280000 0.84 -3.5089999999999937
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1290000 0.9 -0.5490000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1300000 0.81 -3.3099999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1310000 0.88 -1.4169999999999996
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1320000 0.88 -1.3909999999999993
