Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 10000 0.36 -20.38700000000004
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 20000 0.33 -23.74800000000003
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 30000 0.3 -22.346000000000036
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 40000 0.35 -23.569000000000013
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 50000 0.38 -22.246000000000016
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 60000 0.34 -21.512000000000008
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 70000 0.38 -20.122000000000003
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 80000 0.34 -20.708000000000016
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 90000 0.34 -19.029000000000025
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 100000 0.29 -20.103000000000016
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 110000 0.32 -19.855
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 120000 0.27 -19.887000000000008
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 130000 0.18 -25.747999999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 140000 0.31 -24.658999999999963
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 150000 0.26 -21.219999999999995
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 160000 0.33 -21.301999999999985
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 170000 0.23 -25.845999999999968
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 180000 0.22 -26.13699999999996
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 190000 0.21 -25.519999999999964
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 200000 0.32 -22.004999999999967
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 210000 0.31 -21.341999999999974
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 220000 0.29 -22.984999999999967
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 230000 0.35 -19.45399999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 240000 0.37 -17.370999999999984
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 250000 0.33 -19.820999999999977
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 260000 0.37 -19.665999999999972
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 270000 0.39 -21.585999999999967
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 280000 0.39 -16.896999999999984
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 290000 0.38 -18.436999999999976
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 300000 0.42 -18.330999999999975
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 310000 0.3 -21.12699999999997
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 320000 0.4 -20.061999999999962
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 330000 0.37 -18.560999999999982
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 340000 0.47 -19.42999999999996
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 350000 0.38 -16.26799999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 360000 0.44 -16.070999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 370000 0.46 -20.205999999999953
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 380000 0.5 -13.222999999999988
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 390000 0.52 -15.677999999999976
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 400000 0.51 -14.077999999999982
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 410000 0.44 -14.496999999999984
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 420000 0.49 -16.025999999999975
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 430000 0.44 -15.642999999999981
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 440000 0.44 -15.083999999999987
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 450000 0.55 -13.17799999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 460000 0.63 -11.826999999999977
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 470000 0.64 -11.962999999999974
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 480000 0.5 -18.04899999999996
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 490000 0.53 -14.541999999999973
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 500000 0.52 -14.725999999999976
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 510000 0.57 -12.017999999999983
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 520000 0.58 -12.71299999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 530000 0.61 -11.530999999999981
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 540000 0.62 -12.842999999999972
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 550000 0.71 -9.602999999999978
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 560000 0.62 -12.344999999999976
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 570000 0.65 -14.036999999999962
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 580000 0.69 -9.769999999999985
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 590000 0.67 -12.17499999999997
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 600000 0.71 -10.649999999999975
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 610000 0.63 -12.620999999999976
BoxWorld trl+T BoxWorld_taskable_task2-v1 run1 task0 620000 0.73 -8.536999999999983
