Domain Model env_id run task steps success_rate reward
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 580000 0.04 -29.823999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 590000 0.06 -25.151
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 600000 0.06 -28.177999999999983
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 610000 0.12 -31.350999999999946
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 620000 0.09 -25.478999999999978
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 630000 0.12 -27.10799999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 640000 0.08 -29.990999999999968
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 650000 0.12 -25.002999999999982
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 660000 0.09 -28.277999999999974
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 670000 0.15 -28.58899999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 680000 0.1 -25.064999999999976
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 690000 0.06 -29.799999999999965
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 700000 0.06 -27.734999999999967
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 710000 0.1 -28.063999999999968
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 720000 0.1 -26.095999999999982
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 730000 0.1 -24.004999999999992
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 740000 0.08 -26.07599999999998
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 750000 0.11 -27.175999999999974
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 760000 0.09 -27.97299999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 770000 0.1 -26.26499999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 780000 0.12 -29.16899999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 790000 0.12 -27.018999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 800000 0.09 -28.45799999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 810000 0.07 -28.271999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 820000 0.13 -22.818999999999992
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 830000 0.04 -31.27399999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 840000 0.09 -26.89199999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 850000 0.07 -24.867999999999988
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 860000 0.12 -26.991999999999976
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 870000 0.09 -28.70299999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 880000 0.07 -29.44799999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 890000 0.08 -30.384999999999955
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 900000 0.09 -26.030999999999977
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 910000 0.09 -27.480999999999977
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 920000 0.11 -28.863999999999965
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 930000 0.09 -26.276999999999973
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 940000 0.17 -23.90399999999998
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 950000 0.1 -24.473999999999982
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 960000 0.14 -27.81199999999995
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 970000 0.12 -27.41099999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 980000 0.06 -29.739999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 990000 0.08 -28.23699999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1000000 0.1 -25.668999999999972
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1010000 0.08 -24.72899999999998
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1020000 0.12 -26.284999999999968
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1030000 0.19 -24.37799999999998
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1040000 0.08 -24.552999999999983
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1050000 0.18 -24.385999999999967
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1060000 0.12 -24.757999999999978
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1070000 0.13 -24.70999999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1080000 0.13 -24.944999999999972
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1090000 0.15 -25.22399999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1100000 0.11 -26.666999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1110000 0.1 -27.57199999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1120000 0.16 -23.855999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1130000 0.11 -24.699999999999974
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1140000 0.13 -26.501999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1150000 0.07 -33.133999999999936
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1160000 0.11 -26.13099999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1170000 0.17 -23.656999999999975
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1180000 0.16 -24.616999999999965
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1190000 0.15 -26.648999999999955
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1200000 0.16 -28.280999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1210000 0.18 -23.105999999999973
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1220000 0.13 -28.709999999999965
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1230000 0.11 -26.37599999999998
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1240000 0.14 -26.117999999999967
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1250000 0.16 -26.42499999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1260000 0.15 -26.65899999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1270000 0.17 -26.697999999999958
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1280000 0.13 -24.008999999999983
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1290000 0.11 -27.622999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1300000 0.14 -26.942999999999962
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1310000 0.16 -24.686999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1320000 0.18 -27.230999999999952
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1330000 0.08 -28.265999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1340000 0.15 -25.992999999999967
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1350000 0.17 -26.486999999999963
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1360000 0.19 -23.242999999999974
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1370000 0.18 -23.971999999999966
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1380000 0.1 -28.10999999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1390000 0.17 -26.42699999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1400000 0.12 -26.25899999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1410000 0.21 -23.437999999999967
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1420000 0.2 -25.07099999999996
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1430000 0.13 -25.842999999999964
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1440000 0.14 -24.412999999999975
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1450000 0.17 -24.34599999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1460000 0.23 -24.638999999999964
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1470000 0.19 -23.702999999999975
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1480000 0.21 -23.535999999999973
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1490000 0.13 -25.23699999999997
BoxWorld trl BoxWorld_taskable_task5-v1 run1 task1 1500000 0.25 -25.073999999999955
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 10000 0.04 -36.02700000000018
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 20000 0.04 -36.03300000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 30000 0.03 -36.20400000000018
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 40000 0.05 -36.664000000000165
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 50000 0.04 -35.56300000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 60000 0.0 -37.01100000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 70000 0.03 -37.047000000000175
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 80000 0.03 -36.206000000000174
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 90000 0.02 -36.37900000000019
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 100000 0.06 -36.621000000000166
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 110000 0.02 -36.40100000000019
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 120000 0.07 -37.625000000000156
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 130000 0.01 -37.71400000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 140000 0.0 -37.23200000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 150000 0.03 -36.99500000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 160000 0.01 -36.75400000000018
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 170000 0.04 -37.35500000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 180000 0.03 -37.33500000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 190000 0.03 -37.51700000000018
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 200000 0.01 -37.51600000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 210000 0.02 -37.96800000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 220000 0.04 -37.67800000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 230000 0.01 -38.19200000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 240000 0.03 -38.18300000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 250000 0.02 -38.447000000000166
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 260000 0.05 -36.255000000000166
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 270000 0.05 -37.11900000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 280000 0.03 -38.61400000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 290000 0.03 -37.305000000000156
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 300000 0.05 -36.88900000000017
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 310000 0.03 -36.99200000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 320000 0.05 -39.24600000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 330000 0.06 -36.79100000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 340000 0.07 -37.584000000000145
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 350000 0.01 -38.733000000000146
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 360000 0.03 -37.99200000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 370000 0.04 -37.592000000000155
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 380000 0.03 -38.13500000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 390000 0.06 -38.67700000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 400000 0.05 -41.186000000000114
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 410000 0.04 -36.63700000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 420000 0.03 -38.03000000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 430000 0.02 -38.65500000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 440000 0.07 -38.75700000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 450000 0.04 -38.38400000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 460000 0.02 -38.31300000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 470000 0.03 -40.66500000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 480000 0.04 -36.64000000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 490000 0.01 -41.42100000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 500000 0.04 -38.48600000000016
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 510000 0.0 -40.27800000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 520000 0.03 -39.64900000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 530000 0.02 -42.2680000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 540000 0.02 -39.97500000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 550000 0.04 -39.954000000000136
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 560000 0.05 -38.206000000000145
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 570000 0.14 -37.28900000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 580000 0.03 -40.445000000000135
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 590000 0.01 -39.01000000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 600000 0.05 -39.12400000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 610000 0.02 -40.38900000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 620000 0.02 -40.228000000000144
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 630000 0.01 -40.44400000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 640000 0.06 -37.919000000000146
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 650000 0.03 -39.19000000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 660000 0.03 -39.220000000000155
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 670000 0.03 -41.78900000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 680000 0.05 -41.87200000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 690000 0.04 -41.01500000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 700000 0.0 -41.449000000000126
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 710000 0.03 -40.39000000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 720000 0.02 -39.52200000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 730000 0.01 -40.46900000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 740000 0.02 -44.700000000000074
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 750000 0.04 -42.5160000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 760000 0.1 -40.1300000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 770000 0.03 -42.48300000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 780000 0.02 -42.147000000000105
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 790000 0.04 -38.318000000000154
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 800000 0.01 -41.94800000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 810000 0.03 -41.06500000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 820000 0.05 -41.01800000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 830000 0.01 -42.4350000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 840000 0.02 -40.14200000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 850000 0.02 -40.45100000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 860000 0.02 -41.02500000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 870000 0.04 -39.72400000000014
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 880000 0.0 -43.351000000000106
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 890000 0.03 -41.949000000000126
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 900000 0.01 -39.75000000000015
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 910000 0.05 -40.92300000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 920000 0.05 -39.83500000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 930000 0.01 -43.31100000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 940000 0.04 -41.4240000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 950000 0.03 -42.1910000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 960000 0.05 -39.780000000000136
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 970000 0.04 -42.22600000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 980000 0.05 -41.2530000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 990000 0.06 -42.36400000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1000000 0.03 -40.335000000000136
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1010000 0.07 -38.86800000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1020000 0.04 -41.19700000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1030000 0.03 -40.80300000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1040000 0.04 -39.44800000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1050000 0.01 -43.072000000000095
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1060000 0.04 -42.54500000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1070000 0.02 -43.049000000000085
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1080000 0.03 -39.830000000000126
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1090000 0.02 -42.59500000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1100000 0.06 -41.59700000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1110000 0.0 -42.649000000000115
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1120000 0.02 -40.692000000000135
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1130000 0.03 -40.37800000000013
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1140000 0.02 -43.2920000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1150000 0.04 -41.8460000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1160000 0.02 -44.701000000000086
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1170000 0.05 -41.60900000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1180000 0.04 -39.815000000000126
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1190000 0.01 -40.54200000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1200000 0.03 -43.2910000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1210000 0.05 -42.3200000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1220000 0.02 -41.306000000000104
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1230000 0.03 -43.68800000000007
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1240000 0.04 -40.86200000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1250000 0.06 -44.12700000000007
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1260000 0.03 -45.46600000000006
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1270000 0.03 -45.17300000000006
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1280000 0.03 -42.368000000000094
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1290000 0.01 -43.50400000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1300000 0.04 -42.9320000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1310000 0.04 -40.90900000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1320000 0.04 -43.27600000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1330000 0.04 -42.57100000000008
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1340000 0.06 -42.30000000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1350000 0.01 -43.1990000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1360000 0.03 -41.4640000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1370000 0.03 -43.98700000000008
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1380000 0.02 -44.52400000000007
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1390000 0.0 -43.502000000000116
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1400000 0.05 -40.15400000000012
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1410000 0.0 -44.5070000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1420000 0.01 -42.56100000000009
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1430000 0.04 -43.0230000000001
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1440000 0.04 -42.20400000000011
BoxWorld trl BoxWorld_taskable_task3-v1 run1 task2 1450000 0.02 -40.69200000000013
