Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 650000 1.0 1.199
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 660000 1.0 1.115
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 670000 1.0 1.118
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 680000 1.0 1.174
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 690000 1.0 1.099
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 700000 1.0 1.113
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 710000 1.0 1.127
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 720000 1.0 1.1800000000000004
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 730000 1.0 1.172
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 740000 1.0 1.217
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 750000 1.0 1.2069999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 760000 1.0 1.205
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 770000 1.0 1.12
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 780000 1.0 1.127
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 790000 1.0 1.1740000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 800000 1.0 1.096
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 810000 1.0 1.115
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 820000 1.0 1.173
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 830000 1.0 1.139
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 840000 1.0 1.173
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 850000 1.0 1.1890000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 860000 1.0 1.1700000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 870000 1.0 1.1529999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 880000 1.0 1.1580000000000004
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 890000 1.0 1.197
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 900000 1.0 1.1099999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 910000 1.0 1.133
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 920000 1.0 1.111
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 930000 1.0 1.1550000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 940000 1.0 1.1740000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 950000 1.0 1.112
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 960000 1.0 1.13
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 970000 1.0 1.1769999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 980000 1.0 1.18
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 990000 1.0 1.1640000000000001
